ATCO Code,Stop Type
9100HACKNYW,RLY
9100HADFILD,RLY
9100HADISCO,RLY
9100HADLYWD,RLY
9100HADMATP,RLY
9100HAGFOLD,RLY
9100HAGGERS,RLY
9100HAGLEY,RLY
9100HAGT,RLY
9100HAKNYNM,RLY
9100HALE,RLY
9100HALG,RLY
9100HALLRD,RLY
9100HALSWTH,RLY
9100HALW,RLY
9100HAMERTN,RLY
9100HAMLTNC,RLY
9100HAMLTNW,RLY
9100HAMPTON,RLY
9100HAMSTED,RLY
9100HAMTSQ,RLY
9100HAMWICK,RLY
9100HANDBRO,RLY
9100HANWELL,RLY
9100HAPTON,RLY
9100HARLSDN,RLY
9100HARMYRS,RLY
9100HAROOTH,RLY
9100HARTFD,RLY
9100HARWICH,RLY
9100HASLEMR,RLY
9100HASOCKS,RLY
9100HASTING,RLY
9100HATFILD,RLY
9100HATHRSG,RLY
9100HATRSLY,RLY
9100HATTON,RLY
9100HAVANT,RLY
9100HAVENHS,RLY
9100HAVRFDW,RLY
9100HAWARDN,RLY
9100HAWDNBG,RLY
9100HAYESAH,RLY
9100HAYLE,RLY
9100HAYMRKT,RLY
9100HAYS,RLY
9100HAZL,RLY
9100HBDNBDG,RLY
9100HBRN,RLY
9100HBROOMS,RLY
9100HBRTBDG,RLY
9100HBRY,RLY
9100HCHP,RLY
9100HCKNGTN,RLY
9100HCRT,RLY
9100HDNS,RLY
9100HDON,RLY
9100HDRSFLD,RLY
9100HEADCRN,RLY
9100HEALING,RLY
9100HEATHHL,RLY
9100HEATHLL,RLY
9100HEDGEND,RLY
9100HEDNGLY,RLY
9100HEDSTNL,RLY
9100HELIFLD,RLY
9100HELMSDL,RLY
9100HELSBY,RLY
9100HEMLHMP,RLY
9100HENGOED,RLY
9100HENLYIA,RLY
9100HENSALL,RLY
9100HEREFRD,RLY
9100HERNEH,RLY
9100HERSHAM,RLY
9100HERTFDE,RLY
9100HESSLE,RLY
9100HESWALL,RLY
9100HEVEBUS,BCQ
9100HEVER,RLY
9100HEWORTH,RLY
9100HEXHAM,RLY
9100HEYFORD,RLY
9100HEYMST,RLY
9100HFDN,RLY
9100HFLPEVL,RLY
9100HGHBRDG,RLY
9100HGHI,RLY
9100HGHMSPK,RLY
9100HGHNGTN,RLY
9100HIGHBYA,RLY
9100HIGM,RLY
9100HILLSID,RLY
9100HILSEA,RLY
9100HINCKLY,RLY
9100HINDLEY,RLY
9100HINTONA,RLY
9100HITCHIN,RLY
9100HITN,RLY
9100HITW,RLY
9100HKBG,RLY
9100HLDG,RLY
9100HLDNBRO,RLY
9100HLFT,RLY
9100HLFX,RLY
9100HLGN,RLY
9100HLMW,RLY
9100HLNDBUS,BCQ
9100HLNGTNE,RLY
9100HLNGTNW,RLY
9100HLNSBRC,RLY
9100HLNSBRU,RLY
9100HLTWHST,RLY
9100HLYH,RLY
9100HMBLE,RLY
9100HMPDNPK,RLY
9100HMPHRYP,RLY
9100HMPSTDH,RLY
9100HMPTNIA,RLY
9100HMST,RLY
9100HMWTHY,RLY
9100HNCHLYW,RLY
9100HNDFRTH,RLY
9100HNDSHWT,RLY
9100HNGT,RLY
9100HNLYOT,RLY
9100HNTL,RLY
9100HNTNGDN,RLY
9100HOCKLEY,RLY
9100HOLINWD,RLY
9100HOLTONH,RLY
9100HOLYTWN,RLY
9100HOMRTON,RLY
9100HONITON,RLY
9100HONLEY,RLY
9100HONROPK,RLY
9100HONYBRN,RLY
9100HOOK,RLY
9100HOOTON,RLY
9100HOPC,RLY
9100HOPD,RLY
9100HOPTONH,RLY
9100HORD,RLY
9100HORLEY,RLY
9100HORSHAM,RLY
9100HORWICH,RLY
9100HOSCAR,RLY
9100HOUGHGR,RLY
9100HOUNSLW,RLY
9100HOVE,RLY
9100HOWDEN,RLY
9100HOWOOD,RLY
9100HOWWOOD,RLY
9100HOXTON,RLY
9100HOYLAKE,RLY
9100HRGY,RLY
9100HRGYGL,RLY
9100HRLC,RLY
9100HRLDWOD,RLY
9100HRLG,RLY
9100HRLNGRD,RLY
9100HRLWMIL,RLY
9100HRLWTWN,RLY
9100HRNBPK,RLY
9100HRNEBAY,RLY
9100HRNSY,RLY
9100HROW,RLY
9100HROWDC,RLY
9100HRPNDN,RLY
9100HRSLEY,RLY
9100HRSM,RLY
9100HRSTGRN,RLY
9100HRTLEPL,RLY
9100HRTW,RLY
9100HSFT,RLY
9100HTCHEND,RLY
9100HTCP,RLY
9100HTFLASF,RLY
9100HTHRGRN,RLY
9100HTNCRNS,RLY
9100HTNRIBL,RLY
9100HTRBUS5,BCQ
9100HTRWAPT,RLY
9100HTRWCBS,BCQ
9100HTRWTE4,BCQ
9100HTRWTM1,RLY
9100HTRWTM2,RLY
9100HTRWTM3,RLY
9100HTRWTM4,RLY
9100HTRWTM5,RLY
9100HUCKNAL,RLY
9100HULL,RLY
9100HUNCOAT,RLY
9100HUNGRFD,RLY
9100HUNMNBY,RLY
9100HUNTSX,RLY
9100HUYTON,RLY
9100HWKHEAD,RLY
9100HWYCOMB,RLY
9100HYDB,RLY
9100HYDEC,RLY
9100HYDEN,RLY
9100HYDNSRD,RLY
9100HYKEHAM,RLY
9100HYNDLND,RLY
9100HYWRDSH,RLY
9100IBMM,RLY
9100IFIELD,RLY
9100ILFENBP,RLY
9100ILFORD,RLY
9100ILKES,RLY
9100ILKLEY,RLY
9100INCE,RLY
9100INEL,RLY
9100INGTSTN,RLY
9100INSCH,RLY
9100INVERKP,RLY
9100INVGWRE,RLY
9100INVRSHN,RLY
9100INVURIE,RLY
9100IPSWICH,RLY
9100IRLAM,RLY
9100IRVN,RLY
9100ISLEWTH,RLY
9100ISLIP,RLY
9100IVER,RLY
9100IVRGRD,RLY
9100IVRKTHG,RLY
9100IVRNESS,RLY
9100IVYBDGE,RLY
9100JAMCOK,RLY
9100JAMESST,RLY
9100JHNSTND,RLY
9100JOHNSTN,RLY
9100JORDANH,RLY
9100KCLD,RLY
9100KDRMNST,RLY
9100KEARSLY,RLY
9100KEIGHLY,RLY
9100KEITH,RLY
9100KELVEDN,RLY
9100KEMBLE,RLY
9100KEMSING,RLY
9100KENDAL,RLY
9100KENISHD,RLY
9100KENLSTN,RLY
9100KENNETT,RLY
9100KENOLYM,RLY
9100KENR,RLY
9100KENSLG,RLY
9100KENTHOS,RLY
9100KETR,RLY
9100KEWBDGE,RLY
9100KEWGRDN,RLY
9100KEYHAM,RLY
9100KEYNSHM,RLY
9100KGHN,RLY
9100KGPK,RLY
9100KGSTON,RLY
9100KGUSSIE,RLY
9100KGWD,RLY
9100KIDBROK,RLY
9100KIDSGRV,RLY
9100KIDWELY,RLY
9100KILDONN,RLY
9100KILGETY,RLY
9100KILMRNK,RLY
9100KILWNNG,RLY
9100KINBRAC,RLY
9100KINGHAM,RLY
9100KINSSTN,RLY
9100KINSVSQ,BCQ
9100KINTORE,RLY
9100KIRBYX,RLY
9100KIRKHAM,RLY
9100KKBY,RLY
9100KKSNDAL,RLY
9100KLBRNHR,RLY
9100KLDL,RLY
9100KLGL,RLY
9100KLMAURS,RLY
9100KLPTRCK,RLY
9100KLYNN,RLY
9100KMPSTNH,RLY
9100KMPTNPK,RLY
9100KMSLY,RLY
9100KNCKHLT,RLY
9100KNEBWTH,RLY
9100KNGW,RLY
9100KNGX,RLY
9100KNIGHTN,RLY
9100KNLY,RLY
9100KNLYBUS,BCQ
9100KNORTON,RLY
9100KNRSBGH,RLY
9100KNSXMCL,RLY
9100KNTBRY,RLY
9100KNTNGLY,RLY
9100KNTSHTN,RLY
9100KNTSHTW,RLY
9100KNUCKLS,RLY
9100KNUTSFD,RLY
9100KNYMPTN,RLY
9100KRKBYIF,RLY
9100KRKC,RLY
9100KRKDALE,RLY
9100KRKH,RLY
9100KRKNWTN,RLY
9100KRKSLFR,RLY
9100KRKWOOD,RLY
9100KRKYCEN,RLY
9100KRTNLND,RLY
9100KSNY,RLY
9100KSTP,RLY
9100KTBK,RLY
9100KTON,RLY
9100KVTNBDG,RLY
9100KVTNPK,RLY
9100KXTLSR,RLY
9100KYLELSH,RLY
9100LADYBNK,RLY
9100LAINDON,RLY
9100LAIRG,RLY
9100LAKEIOW,RLY
9100LAKNHTH,RLY
9100LAMBH,RLY
9100LAMPHEY,RLY
9100LANARK,RLY
9100LANCSTR,RLY
9100LANDUDJ,RLY
9100LANFRFC,RLY
9100LANGLEY,RLY
9100LAPFORD,RLY
9100LAPWRTH,RLY
9100LARBERT,RLY
9100LARGS,RLY
9100LARKHAL,RLY
9100LAWRNCH,RLY
9100LAYTON,RLY
9100LAZKRKO,RLY
9100LBDR,RLY
9100LBGHJN,RLY
9100LCEILOB,RLY
9100LCHALRT,RLY
9100LCHC,RLY
9100LCHESDE,RLY
9100LCHGLLY,RLY
9100LCHLCHR,RLY
9100LCHTTVH,RLY
9100LCHTTVL,RLY
9100LCHWNCH,RLY
9100LCKRBIE,RLY
9100LDBURY,RLY
9100LDLNGTN,RLY
9100LDYW,RLY
9100LEABDGE,RLY
9100LEAGRVE,RLY
9100LEAHALL,RLY
9100LEALHLM,RLY
9100LEASOWE,RLY
9100LEEDS,RLY
9100LEEE,RLY
9100LEGR,RLY
9100LEIGBUS,BCQ
9100LEIGHK,RLY
9100LELANT,RLY
9100LELANTS,RLY
9100LENHAM,RLY
9100LENZIE,RLY
9100LEOMNST,RLY
9100LESTER,RLY
9100LETHRHD,RLY
9100LEUCHRS,RLY
9100LEWES,RLY
9100LEWISHM,RLY
9100LEYLAND,RLY
9100LEYTNMR,RLY
9100LFPW,RLY
9100LGBK,RLY
9100LGFD,RLY
9100LGHO,RLY
9100LGML,RLY
9100LGRN,RLY
9100LGWITH,RLY
9100LGWOOD,RLY
9100LHONSEA,RLY
9100LHVN,RLY
9100LHVNBUS,BCQ
9100LIMHSE,RLY
9100LINCLNC,RLY
9100LINGFLD,RLY
9100LIPHOOK,RLY
9100LISKARD,RLY
9100LISS,RLY
9100LITLBRO,RLY
9100LIVST,RLY
9100LKWD,RLY
9100LLANDAF,RLY
9100LLBRDCH,RLY
9100LLBSTRD,RLY
9100LLDEILO,RLY
9100LLDODW,RLY
9100LLDVERY,RLY
9100LLDYBIE,RLY
9100LLGADOG,RLY
9100LLGMMRW,RLY
9100LLGNNCH,RLY
9100LLGUNLO,RLY
9100LLHARAN,RLY
9100LLHLABY,RLY
9100LLHLETH,RLY
9100LLISHEN,RLY
9100LLNLLI,RLY
9100LLNSMLT,RLY
9100LLNWTMR,RLY
9100LLWRDA,RLY
9100LLWRTYW,RLY
9100LLWYNYP,RLY
9100LMNGTNS,RLY
9100LMTNPIR,RLY
9100LMTNTWN,RLY
9100LNAB,RLY
9100LNCG,RLY
9100LNDC,RLY
9100LNDNBDC,RLY
9100LNDNBDE,RLY
9100LNDW,RLY
9100LNDYW,RLY
9100LNGBKBY,RLY
9100LNGCROS,RLY
9100LNGEATN,RLY
9100LNGNDRY,RLY
9100LNGP,RLY
9100LNLTHGW,RLY
9100LNRWST,RLY
9100LNSD,RLY
9100LNTN,RLY
9100LOCHAWE,RLY
9100LOGHBRO,RLY
9100LONB,RLY
9100LONFLDS,RLY
9100LONGBCK,RLY
9100LOOE,RLY
9100LOSTCKP,RLY
9100LOWDHAM,RLY
9100LOWMOOR,RLY
9100LOWSTFT,RLY
9100LPRESTN,RLY
9100LRDGFD,RLY
9100LRNCKRK,RLY
9100LSTG,RLY
9100LSTH,RLY
9100LSTWTHL,RLY
9100LSYDNHM,RLY
9100LTCE,RLY
9100LTHH,RLY
9100LTLHMPT,RLY
9100LTLKMBL,RLY
9100LTLPORT,RLY
9100LTLSUTN,RLY
9100LTNBZRD,RLY
9100LUDLOW,RLY
9100LUDO,RLY
9100LUTOAPY,RLY
9100LUTON,RLY
9100LUXULYN,RLY
9100LVHM,RLY
9100LVNSTNN,RLY
9100LVNSTNS,RLY
9100LVRPLCH,RLY
9100LVRPLCL,RLY
9100LVRPLSH,RLY
9100LVRPLSL,RLY
9100LVRPSPY,RLY
9100LWBY,RLY
9100LYDNEY,RLY
9100LYEE,RLY
9100LYMPSTC,RLY
9100LYMPSTN,RLY
9100LYNDHRD,RLY
9100LYNDPKH,BCQ
9100LYNGRIL,RLY
9100LYTHAM,RLY
9100LYTNSHR,RLY
9100MACLSFD,RLY
9100MAESTER,RLY
9100MAESTGW,RLY
9100MAGHULL,RLY
9100MALDENM,RLY
9100MALTON,RLY
9100MANEA,RLY
9100MANNGTR,RLY
9100MANORS,RLY
9100MANRPK,RLY
9100MARDEN,RLY
9100MARGATE,RLY
9100MARLOW,RLY
9100MARNELV,RLY
9100MARPLE,RLY
9100MARTON,RLY
9100MARYLBN,RLY
9100MASH,RLY
9100MATLCKB,RLY
9100MATLOCK,RLY
9100MAXWLPK,RLY
9100MAYBOLE,RLY
9100MAZEH,RLY
9100MBRK,RLY
9100MCHLDVR,RLY
9100MCHYNLT,RLY
9100MCKLFLD,RLY
9100MDLSBRO,RLY
9100MDNHEAD,RLY
9100MDNNWTN,RLY
9100MDWD,RLY
9100MEADWHL,RLY
9100MELDRTH,RLY
9100MELKSHM,RLY
9100MELS,RLY
9100MELTON,RLY
9100MENHENT,RLY
9100MENSTON,RLY
9100MEOLSCP,RLY
9100MEOPHAM,RLY
9100MERSTHM,RLY
9100MERTHRV,RLY
9100MERTHYR,RLY
9100MEXBRGH,RLY
9100MFAM,RLY
9100MFLDTWN,RLY
9100MFLDWSE,RLY
9100MGTE,RLY
9100MHERON,RLY
9100MIDGHAM,RLY
9100MILKNPK,RLY
9100MILNROW,RLY
9100MINFFR,RLY
9100MINFORD,RLY
9100MINMARS,RLY
9100MINSTER,RLY
9100MIRFILD,RLY
9100MISTLEY,RLY
9100MITCHMJ,RLY
9100MKIN,RLY
9100MKNSCEN,RLY
9100MKTR,RLY
9100MLAIG,RLY
9100MLBRKB,RLY
9100MLDSWTH,RLY
9100MLDTHRD,RLY
9100MLFDHVN,RLY
9100MLFORD,RLY
9100MLGV,RLY
9100MLHB,RLY
9100MLHL,RLY
9100MLLM,RLY
9100MLSECMB,RLY
9100MLSHILL,RLY
9100MLTNSDG,RLY
9100MLVRNLK,RLY
9100MMIL,RLY
9100MNCRDGT,RLY
9100MNCRDLN,RLY
9100MNCRIAP,RLY
9100MNCROXR,RLY
9100MNCRPIC,RLY
9100MNCRUFG,RLY
9100MNCRVIC,RLY
9100MNKRISB,RLY
9100MNORBER,RLY
9100MNRD,RLY
9100MNTVRNN,RLY
9100MOBERLY,RLY
9100MOCHARD,RLY
9100MONIFTH,RLY
9100MONPELR,RLY
9100MONTRSE,RLY
9100MORAR,RLY
9100MORCAME,RLY
9100MORDENS,RLY
9100MORETON,RLY
9100MORFLDS,RLY
9100MORFNL,RLY
9100MORTHRP,RLY
9100MOSSLEY,RLY
9100MOTFONT,RLY
9100MOTHRWL,RLY
9100MOTNGHM,RLY
9100MOTO,RLY
9100MOTSPRP,RLY
9100MPRT,RLY
9100MRCH,RLY
9100MRGT,RLY
9100MRKSTEY,RLY
9100MRKTHRB,RLY
9100MRLY,RLY
9100MRPTHRP,RLY
9100MRRYTON,RLY
9100MRSD,RLY
9100MRSK,RLY
9100MRSN,RLY
9100MRSTNGR,RLY
9100MRTLKE,RLY
9100MRYHILL,RLY
9100MRYLAND,RLY
9100MSELBGH,RLY
9100MSGT,RLY
9100MSLH,RLY
9100MSSD,RLY
9100MSSPARK,RLY
9100MSTN,RLY
9100MSTONEB,RLY
9100MSTONEE,RLY
9100MSTONEW,RLY
9100MTFL,RLY
9100MTHRNGH,RLY
9100MTIMER,RLY
9100MUIREND,RLY
9100MUROORD,RLY
9100MWRWSTN,RLY
9100MYTHLMR,RLY
9100NABT,RLY
9100NAFERTN,RLY
9100NAILSEA,RLY
9100NAIRN,RLY
9100NANTWCH,RLY
9100NARBRO,RLY
9100NAVGTNR,RLY
9100NBARNET,RLY
9100NBCKNHM,RLY
9100NBERWCK,RLY
9100NBRWGE,RLY
9100NBTN,RLY
9100NCRAGHA,RLY
9100NDULWCH,RLY
9100NEATH,RLY
9100NEEDHAM,RLY
9100NEILSTN,RLY
9100NESTON,RLY
9100NETHRTN,RLY
9100NETLEY,RLY
9100NEWANG,RLY
9100NEWBRYR,RLY
9100NEWBURY,RLY
9100NEWCLEE,RLY
9100NEWHVNH,RLY
9100NEWHVNT,RLY
9100NEWLANE,RLY
9100NEWMLDN,RLY
9100NEWNGTN,RLY
9100NEWPRTE,RLY
9100NEWQUAY,RLY
9100NEWSGAT,RLY
9100NEWXGEL,RLY
9100NEWXGTE,RLY
9100NHEY,RLY
9100NHOL,RLY
9100NINIANP,RLY
9100NITSH,RLY
9100NLANRST,RLY
9100NLRTN,RLY
9100NLSN,RLY
9100NMBRLPK,RLY
9100NMILTON,RLY
9100NMPTN,RLY
9100NNTN,RLY
9100NORBURY,RLY
9100NORMNTN,RLY
9100NORWDJ,RLY
9100NPUD,RLY
9100NQNSFRY,RLY
9100NRBERTH,RLY
9100NRBITON,RLY
9100NRCH,RLY
9100NRMNSBY,RLY
9100NRTF,RLY
9100NRTHCA,BCQ
9100NRTHFLT,RLY
9100NSHEEN,RLY
9100NSTCYRE,RLY
9100NTHCAMP,RLY
9100NTHOLTP,RLY
9100NTHRFLD,RLY
9100NTHWICH,RLY
9100NTNB,RLY
9100NTNBSD,BCQ
9100NTNG,RLY
9100NTRD,RLY
9100NUNHEAD,RLY
9100NUNTHRP,RLY
9100NUTBBUS,BCQ
9100NUTBORN,RLY
9100NUTFBUS,BCQ
9100NUTFILD,RLY
9100NWALSHM,RLY
9100NWCMNCK,RLY
9100NWCOURT,RLY
9100NWCRELL,RLY
9100NWCROSS,RLY
9100NWCSTLE,RLY
9100NWELTHM,RLY
9100NWEMBLY,RLY
9100NWHYTHE,RLY
9100NWMILSC,RLY
9100NWMILSN,RLY
9100NWMKET,RLY
9100NWOLWCH,RLY
9100NWPTRTG,RLY
9100NWRKCAS,RLY
9100NWSTEAD,RLY
9100NWTA,RLY
9100NWTGRNG,RLY
9100NWTH,RLY
9100NWTL,RLY
9100NWTM,RLY
9100NWTNLW,RLY
9100NWTOA,RLY
9100NWTP,RLY
9100OAKHAM,RLY
9100OAKNGTS,RLY
9100OBAN,RLY
9100OCKENDN,RLY
9100OCKLYAC,RLY
9100OKHMPTN,RLY
9100OKLGHPK,RLY
9100OLDFLBR,BCQ
9100OLDFLDP,RLY
9100OLDHAMM,RLY
9100OLDHAMW,RLY
9100OLDROAN,RLY
9100OLDST,RLY
9100OLHL,RLY
9100OLTON,RLY
9100OPOL,RLY
9100OREE,RLY
9100ORELPKH,RLY
9100ORMSKRK,RLY
9100ORPNGTN,RLY
9100ORRELL,RLY
9100OTFORD,RLY
9100OULTNBN,RLY
9100OULTNBS,RLY
9100OUTWOOD,RLY
9100OVTN,RLY
9100OXENHLM,RLY
9100OXFD,RLY
9100OXFPWAY,RLY
9100OXSHOTT,RLY
9100OXTED,RLY
9100OXTEDBY,RLY
9100PADGATE,RLY
9100PADTON,RLY
9100PAIGNTN,RLY
9100PALMRSG,RLY
9100PANGBRN,RLY
9100PANNAL,RLY
9100PARBOLD,RLY
9100PARISND,RLY
9100PARR,RLY
9100PARSNST,RLY
9100PARTON,RLY
9100PATCHWY,RLY
9100PATERTN,RLY
9100PBRO,RLY
9100PBRT,RLY
9100PCHESTR,RLY
9100PCKHMQD,RLY
9100PCKHMRY,RLY
9100PEARTRE,RLY
9100PEGSWD,RLY
9100PEMBRKD,RLY
9100PEMBROK,RLY
9100PENARTH,RLY
9100PENCOED,RLY
9100PENEW,RLY
9100PENGAM,RLY
9100PENHELG,RLY
9100PENISTN,RLY
9100PENMERE,RLY
9100PENYCHN,RLY
9100PENZNCE,RLY
9100PERANWL,RLY
9100PERSHOR,RLY
9100PERTH,RLY
9100PETSWD,RLY
9100PEWSEY,RLY
9100PHBR,RLY
9100PHLD,RLY
9100PILNING,RLY
9100PINHOE,RLY
9100PITSEA,RLY
9100PKHMRYC,RLY
9100PKST,RLY
9100PKWD,RLY
9100PLKLHDE,RLY
9100PLKLHDW,RLY
9100PLKSHWE,RLY
9100PLKSHWW,RLY
9100PLMPTON,RLY
9100PLMS,RLY
9100PLOCKTN,RLY
9100PLSNGTN,RLY
9100PLTH,RLY
9100PLTNLFY,RLY
9100PLUCKLY,RLY
9100PLUMLEY,RLY
9100PLYMTH,RLY
9100PMBRYBP,RLY
9100PNALLY,RLY
9100PNDRSEN,RLY
9100PNGEE,RLY
9100PNKRDG,RLY
9100PNMNMWR,RLY
9100PNRHCBR,RLY
9100PNSHBUS,BCQ
9100PNSHRST,RLY
9100PNTADLS,RLY
9100PNTH,RLY
9100PNTLTYN,RLY
9100PNTRBCH,RLY
9100PNTYFYN,RLY
9100PNYF,RLY
9100PNYPANT,RLY
9100POKSDWN,RLY
9100POLGATE,RLY
9100POLMONT,RLY
9100POLSBDG,RLY
9100PONTYPL,RLY
9100PONYCLN,RLY
9100POOLE,RLY
9100POPLTON,RLY
9100PORH,RLY
9100POSILPK,RLY
9100POTRSBR,RLY
9100POYNTON,RLY
9100PPAN,RLY
9100PREES,RLY
9100PRESCOT,RLY
9100PRHN,RLY
9100PRINRIS,RLY
9100PRITLWL,RLY
9100PRKSTON,RLY
9100PRSP,RLY
9100PRSPBUS,BCQ
9100PRST,RLY
9100PRTHHBR,RLY
9100PRTHMDG,RLY
9100PRTSMTA,RLY
9100PRUDHOE,RLY
9100PRYBR,RLY
9100PRYN,RLY
9100PSBY,RLY
9100PSEA,RLY
9100PSLDAWH,RLY
9100PSLT,RLY
9100PSLYCAN,RLY
9100PSLYGST,RLY
9100PSLYSTJ,RLY
9100PSRN,RLY
9100PSTA,RLY
9100PSTONE,RLY
9100PTALBOT,RLY
9100PTCK,RLY
9100PTFTBHL,RLY
9100PTFTMHL,RLY
9100PTFTTSF,RLY
9100PTGLSGW,RLY
9100PTLCHRY,RLY
9100PTRCRFT,RLY
9100PTRSFLD,RLY
9100PTYPRID,RLY
9100PULBRO,RLY
9100PURFLET,RLY
9100PURLEY,RLY
9100PURLEYO,RLY
9100PUTNEY,RLY
9100PVNSYAW,RLY
9100PVNSYBY,RLY
9100PWCK,RLY
9100PWCKAPT,RLY
9100PWLHELI,RLY
9100PWTH,RLY
9100PYBONT,RLY
9100PYECRNR,RLY
9100PYLE,RLY
9100QNTRLDW,RLY
9100QPRK,RLY
9100QTRDBAT,RLY
9100QUAKRSY,RLY
9100QUENBRO,RLY
9100QUNPARK,RLY
9100RADLETT,RLY
9100RADNOT,RLY
9100RADYR,RLY
9100RAINHMK,RLY
9100RAMSGTE,RLY
9100RANNOCH,RLY
9100RAUCEBY,RLY
9100RAWCLIF,RLY
9100RAYLEGH,RLY
9100RAYNSPK,RLY
9100RBRN,RLY
9100RBRTSBD,RLY
9100RBRYSTN,RLY
9100RCHDALE,RLY
9100RCHE,RLY
9100RCHT,RLY
9100RCKMNSW,RLY
9100RCTRYRD,RLY
9100RDHAMN,RLY
9100RDIT,RLY
9100RDLEY,RLY
9100RDLSDWN,RLY
9100RDNG4AB,RLY
9100RDNGBUS,BCQ
9100RDNGSTN,RLY
9100REDBDGE,RLY
9100REDCARC,RLY
9100REDCARE,RLY
9100REDCBSC,RLY
9100REDGWST,RLY
9100REDHILL,RLY
9100REDISHN,RLY
9100REDISHS,RLY
9100REDLAND,RLY
9100REDRUTH,RLY
9100REEDHMS,RLY
9100REIGATE,RLY
9100RENTON,RLY
9100RGHTNRD,RLY
9100RGLS,RLY
9100RHIL,RLY
9100RHIWBNA,RLY
9100RHOOSE,RLY
9100RHOSNGR,RLY
9100RHYL,RLY
9100RHYMNEY,RLY
9100RIBLHED,RLY
9100RICELA,RLY
9100RICHMND,RLY
9100RICHNLL,RLY
9100RIDGMNT,RLY
9100RIDNGML,RLY
9100RISCA,RLY
9100RISHTON,RLY
9100RMSWILP,RLY
9100RNFD,RLY
9100RNHAME,RLY
9100ROBY,RLY
9100ROCHFD,RLY
9100ROCKFRY,RLY
9100ROGART,RLY
9100ROGRSTN,RLY
9100ROHL,RLY
9100ROLSTN,RLY
9100ROMANBG,RLY
9100ROMFORD,RLY
9100ROMILEY,RLY
9100ROMSEY,RLY
9100ROOSE,RLY
9100ROSG,RLY
9100ROSYTH,RLY
9100ROTHCEN,RLY
9100ROWLEYR,RLY
9100ROYBDGE,RLY
9100ROYDON,RLY
9100ROYSTON,RLY
9100RSKNGTN,RLY
9100RTFD,RLY
9100RTFDLL,RLY
9100RTHERHI,RLY
9100RTHERI,RLY
9100RTHGLEN,RLY
9100RTHP,RLY
9100RUABON,RLY
9100RUFDORD,RLY
9100RUGBY,RLY
9100RUGL,RLY
9100RUGLTWN,RLY
9100RUNCORN,RLY
9100RUNCRNE,RLY
9100RUSWARP,RLY
9100RWLNDSC,RLY
9100RYDE,RLY
9100RYDP,RLY
9100RYDRBRW,RLY
9100RYDS,RLY
9100RYEE,RLY
9100RYEHOUS,RLY
9100SABR,RLY
9100SACTON,RLY
9100SADWRD,RLY
9100SAIR,RLY
9100SALFDS,RLY
9100SALHOUS,RLY
9100SALWICK,RLY
9100SAMPCRT,RLY
9100SANDH,RLY
9100SANKEY,RLY
9100SANQHAR,RLY
9100SARN,RLY
9100SASH,RLY
9100SAXILBY,RLY
9100SBCH,RLY
9100SBDGWTH,RLY
9100SBOUBUS,BCQ
9100SBOURNE,RLY
9100SBRMNDS,RLY
9100SBRN,RLY
9100SBROUGH,RLY
9100SBURY,RLY
9100SBYD,RLY
9100SCARBRO,RLY
9100SCNTHRP,RLY
9100SCROYDN,RLY
9100SCSCLDR,RLY
9100SCTSTNH,RLY
9100SDAL,RLY
9100SDBRYHH,RLY
9100SDBRYHR,RLY
9100SDLG,RLY
9100SDON,RLY
9100SDPLACE,RLY
9100SDRSFOT,RLY
9100SDSD,RLY
9100SEABURN,RLY
9100SEAFORD,RLY
9100SEAHAM,RLY
9100SEAMER,RLY
9100SEASCAL,RLY
9100SEERGRN,RLY
9100SELAFLD,RLY
9100SELBY,RLY
9100SELHRST,RLY
9100SELLING,RLY
9100SELMSAL,RLY
9100SELYOAK,RLY
9100SEMILLS,RLY
9100SESABUS,RLY
9100SESARDM,RLY
9100SETNCRW,RLY
9100SETTLE,RLY
9100SEVNSIS,RLY
9100SEVTNLJ,RLY
9100SEVTROG,BCQ
9100SFRTHAL,RLY
9100SGFORD,RLY
9100SGRLOAF,RLY
9100SHADWEL,RLY
9100SHALFD,RLY
9100SHAMPTN,RLY
9100SHANKLN,RLY
9100SHAWFD,RLY
9100SHBN,RLY
9100SHBRYNS,RLY
9100SHCRPTN,RLY
9100SHDN,RLY
9100SHEFFLD,RLY
9100SHELFD,RLY
9100SHENFLD,RLY
9100SHEPRTN,RLY
9100SHERBRN,RLY
9100SHIFNAL,RLY
9100SHILDMR,RLY
9100SHIRLEY,RLY
9100SHLIER,RLY
9100SHMPSTD,RLY
9100SHNS,RLY
9100SHOLING,RLY
9100SHOTTHL,RLY
9100SHOTTON,RLY
9100SHPDSB,RLY
9100SHPE,RLY
9100SHPLAKE,RLY
9100SHPRTH,RLY
9100SHPY,RLY
9100SHRBROK,RLY
9100SHRDHST,RLY
9100SHRGHAM,RLY
9100SHRHMBS,RLY
9100SHRKSKS,RLY
9100SHRMKT,RLY
9100SHRNSOS,RLY
9100SHRTLND,RLY
9100SHRWBY,RLY
9100SHTLSTN,RLY
9100SHTT,RLY
9100SHVN,RLY
9100SHWFAIR,RLY
9100SHWLNDS,RLY
9100SIDCUP,RLY
9100SILCRFT,RLY
9100SILEBY,RLY
9100SINGER,RLY
9100SIVRST,RLY
9100SKEGNES,RLY
9100SKENTON,RLY
9100SKEWEN,RLY
9100SKPT,RLY
9100SKSCMN,RLY
9100SLADEGN,RLY
9100SLATEFD,RLY
